NODE;X;Y;Z
201;-57.0000000000;50.0000000000;0.00000000000
202;-58.0000000000;50.0000000000;0.00000000000
203;-59.0000000000;50.0000000000;0.00000000000
204;-60.0000000000;50.0000000000;0.00000000000
205;-61.0000000000;50.0000000000;0.00000000000
206;-62.0000000000;50.0000000000;0.00000000000
207;-63.0000000000;50.0000000000;0.00000000000
208;-64.0000000000;50.0000000000;0.00000000000
209;-65.0000000000;50.0000000000;0.00000000000
210;-66.0000000000;50.0000000000;0.00000000000
211;-67.0000000000;50.0000000000;0.00000000000
212;-68.0000000000;50.0000000000;0.00000000000
213;-69.0000000000;50.0000000000;0.00000000000
214;-70.0000000000;50.0000000000;0.00000000000
215;-71.0000000000;50.0000000000;0.00000000000
216;-72.0000000000;50.0000000000;0.00000000000
217;-73.0000000000;50.0000000000;0.00000000000
218;-74.0000000000;50.0000000000;0.00000000000
219;-75.0000000000;50.0000000000;0.00000000000
220;-76.0000000000;50.0000000000;0.00000000000
;;;
NODE;X;Y;Z
221;-77.0000000000;50.0000000000;0.00000000000
222;-78.0000000000;50.0000000000;0.00000000000
223;-79.0000000000;50.0000000000;0.00000000000
224;-80.0000000000;50.0000000000;0.00000000000
225;-81.0000000000;50.0000000000;0.00000000000
226;-82.0000000000;50.0000000000;0.00000000000
227;-83.0000000000;50.0000000000;0.00000000000
228;-84.0000000000;50.0000000000;0.00000000000
229;-85.0000000000;50.0000000000;0.00000000000
230;-86.0000000000;50.0000000000;0.00000000000
231;-87.0000000000;50.0000000000;0.00000000000
232;-88.0000000000;50.0000000000;0.00000000000
233;-89.0000000000;50.0000000000;0.00000000000
234;-90.0000000000;50.0000000000;0.00000000000
235;-91.0000000000;50.0000000000;0.00000000000
236;-92.0000000000;50.0000000000;0.00000000000
237;-93.0000000000;50.0000000000;0.00000000000
238;-94.0000000000;50.0000000000;0.00000000000
239;-95.0000000000;50.0000000000;0.00000000000
240;-96.0000000000;50.0000000000;0.00000000000
;;;
NODE;X;Y;Z
241;-97.0000000000;50.0000000000;0.00000000000
242;-98.0000000000;50.0000000000;0.00000000000
243;-99.0000000000;50.0000000000;0.00000000000
244;-100.000000000;49.0000000000;0.00000000000
245;-100.000000000;48.0000000000;0.00000000000
246;-100.000000000;47.0000000000;0.00000000000
247;-100.000000000;46.0000000000;0.00000000000
248;-100.000000000;45.0000000000;0.00000000000
249;-100.000000000;44.0000000000;0.00000000000
250;-100.000000000;43.0000000000;0.00000000000
251;-100.000000000;42.0000000000;0.00000000000
252;-100.000000000;41.0000000000;0.00000000000
253;-100.000000000;40.0000000000;0.00000000000
254;-100.000000000;39.0000000000;0.00000000000
255;-100.000000000;38.0000000000;0.00000000000
256;-100.000000000;37.0000000000;0.00000000000
257;-100.000000000;36.0000000000;0.00000000000
258;-100.000000000;35.0000000000;0.00000000000
259;-100.000000000;34.0000000000;0.00000000000
260;-100.000000000;33.0000000000;0.00000000000
;;;
NODE;X;Y;Z
261;-100.000000000;32.0000000000;0.00000000000
262;-100.000000000;31.0000000000;0.00000000000
263;-100.000000000;30.0000000000;0.00000000000
264;-100.000000000;29.0000000000;0.00000000000
265;-100.000000000;28.0000000000;0.00000000000
266;-100.000000000;27.0000000000;0.00000000000
267;-100.000000000;26.0000000000;0.00000000000
268;-100.000000000;25.0000000000;0.00000000000
269;-100.000000000;24.0000000000;0.00000000000
270;-100.000000000;23.0000000000;0.00000000000
271;-100.000000000;22.0000000000;0.00000000000
272;-100.000000000;21.0000000000;0.00000000000
273;-100.000000000;20.0000000000;0.00000000000
274;-100.000000000;19.0000000000;0.00000000000
275;-100.000000000;18.0000000000;0.00000000000
276;-100.000000000;17.0000000000;0.00000000000
277;-100.000000000;16.0000000000;0.00000000000
278;-100.000000000;15.0000000000;0.00000000000
279;-100.000000000;14.0000000000;0.00000000000
280;-100.000000000;13.0000000000;0.00000000000
;;;
NODE;X;Y;Z
281;-100.000000000;12.0000000000;0.00000000000
282;-100.000000000;11.0000000000;0.00000000000
283;-100.000000000;10.0000000000;0.00000000000
284;-100.000000000;9.00000000000;0.00000000000
285;-100.000000000;8.00000000000;0.00000000000
286;-100.000000000;7.00000000000;0.00000000000
287;-100.000000000;6.00000000000;0.00000000000
288;-100.000000000;5.00000000000;0.00000000000
289;-100.000000000;4.00000000000;0.00000000000
290;-100.000000000;3.00000000000;0.00000000000
291;-100.000000000;2.00000000000;0.00000000000
292;-100.000000000;1.00000000000;0.00000000000
293;-67.3427316369;26.6218801198;0.00000000000
294;-68.5209985045;25.7835302289;0.00000000000
295;-68.1799696141;28.0162136874;0.00000000000
296;-69.3958684920;26.9825058031;0.00000000000
297;-66.9035612764;28.6891192662;0.00000000000
298;-65.4946784790;29.0830451927;0.00000000000
299;-26.8894083925;9.32047743243;0.00000000000
300;-27.8868152854;10.3283699241;0.00000000000
;;;
NODE;X;Y;Z
301;-64.7842206647;28.1001032884;0.00000000000
302;-38.4668400001;28.5878599424;0.00000000000
303;-36.6917827687;28.1739671340;0.00000000000
304;-37.6843893174;29.7435665888;0.00000000000
305;-35.8333586323;25.5367152639;0.00000000000
306;-79.9781650297;30.6477844117;0.00000000000
