227,127.0866,64.5922,0
228,126.8977,66.02392,0
229,126.6921,67.44789,0
230,126.47,68.86345,0
231,126.2317,70.26998,0
232,125.9776,71.66684,0
233,125.7082,73.05342,0
234,125.4238,74.42913,0
235,125.1249,75.79338,0
236,124.8119,77.14561,0
237,124.4853,78.48528,0
238,123.3456,78.81187,0
239,122.1934,79.12487,0
240,121.0291,79.4238,0
241,119.8534,79.7082,0
242,118.6668,79.97764,0
243,117.47,80.23168,0
244,116.2635,80.46995,0
245,115.0479,80.69208,0
246,113.8239,80.89772,0
247,112.5922,81.08655,0
248,111.3534,81.2583,0
249,110.1082,81.41268,0
250,108.8573,81.54946,0
251,107.6013,81.66844,0
252,106.3411,81.76942,0
253,105.0772,81.85226,0
254,103.8104,81.91682,0
255,102.5415,81.96301,0
256,101.2711,81.99075,0
257,129.9923,51.6426,0
258,129.9692,53.28459,0
259,129.9307,54.92537,0
260,129.8769,56.56434,0
261,129.8079,58.2009,0
262,129.7237,59.83445,0
263,129.6246,61.4644,0
264,129.5106,63.09017,0
265,129.3819,64.71117,0
266,129.2388,66.32683,0
267,129.0814,67.9366,0
268,128.9101,69.5399,0
269,128.725,71.13621,0
270,128.5264,72.72499,0
271,128.3147,74.3057,0
272,128.0902,75.87785,0
273,127.8532,77.44094,0
274,127.6041,78.99448,0
275,127.3432,80.53801,0
276,127.0711,82.07107,0
277,125.788,82.34323,0
278,124.4945,82.60406,0
279,123.1909,82.85317,0
280,121.8779,83.09017,0
281,120.5557,83.3147,0
282,119.225,83.5264,0
283,117.8862,83.72496,0
284,116.5399,83.91007,0
285,115.1866,84.08143,0
286,113.8268,84.2388,0
287,112.4612,84.38191,0
288,111.0902,84.51057,0
289,109.7144,84.62455,0
290,108.3345,84.7237,0
291,106.9509,84.80785,0
292,105.5643,84.87688,0
293,104.1754,84.93068,0
294,102.7846,84.96917,0
295,101.3926,84.99229,0
296,131.9938,51.81408,0
297,131.9753,53.62767,0
298,131.9445,55.4403,0
299,131.9015,57.25148,0
300,131.8463,59.06072,0
301,131.779,60.86756,0
302,131.6996,62.67152,0
303,131.6085,64.47214,0
304,131.5055,66.26894,0
305,131.391,68.06147,0
306,131.2651,69.84928,0
307,131.1281,71.63192,0
308,130.98,73.40897,0
309,130.8211,75.17999,0
310,130.6518,76.94456,0
311,130.4721,78.70228,0
312,130.2825,80.45275,0
313,130.0832,82.19558,0
314,129.8746,83.93041,0
315,129.6569,85.65685,0
316,128.2304,85.87458,0
317,126.7956,86.08325,0
318,125.3528,86.28254,0
319,123.9023,86.47214,0
320,122.4446,86.65176,0
321,120.98,86.82112,0
322,119.509,86.97997,0
323,118.0319,87.12805,0
324,116.5493,87.26515,0
325,115.0615,87.39104,0
326,113.5689,87.50553,0
327,112.0721,87.60845,0
328,110.5715,87.69964,0
329,109.0676,87.77896,0
330,107.5607,87.84628,0
331,106.0515,87.90151,0
332,104.5403,87.94455,0
333,103.0277,87.97534,0
334,101.5141,87.99383,0
335,133.9954,51.98556,0
336,133.9815,53.97075,0
337,133.9584,55.95522,0
338,133.9261,57.93861,0
339,133.8847,59.92054,0
340,133.8342,61.90067,0
341,133.7747,63.87864,0
342,133.7063,65.8541,0
343,133.6291,67.8267,0
344,133.5433,69.7961,0
345,133.4489,71.76196,0
346,133.346,73.72394,0
347,133.235,75.68173,0
348,133.1158,77.63499,0
349,132.9888,79.58342,0
350,132.8541,81.52671,0
351,132.7119,83.46456,0
352,132.5624,85.39669,0
353,132.4059,87.3228,0
354,132.2426,89.24264,0
355,130.6728,89.40594,0
356,129.0967,89.56244,0
357,127.5146,89.7119,0
358,125.9267,89.8541,0
359,124.3334,89.98882,0
360,122.735,90.11584,0
361,121.1317,90.23498,0
362,119.5239,90.34604,0
363,117.912,90.44886,0
364,116.2961,90.54328,0
365,114.6767,90.62915,0
366,113.0541,90.70634,0
367,111.4286,90.77473,0
368,109.8007,90.83422,0
369,108.1705,90.88471,0
370,106.5386,90.92613,0
371,104.9052,90.95841,0
372,103.2708,90.9815,0
373,101.6356,90.99537,0
374,135.9969,52.15704,0
375,135.9877,54.31384,0
376,135.9723,56.47015,0
377,135.9508,58.62574,0
378,135.9231,60.78036,0
379,135.8895,62.93378,0
380,135.8498,65.08576,0
381,135.8042,67.23607,0
382,135.7528,69.38447,0
383,135.6955,71.53073,0
384,135.6326,73.67464,0
385,135.564,75.81596,0
386,135.49,77.95448,0
387,135.4106,80.08999,0
388,135.3259,82.22228,0
389,135.2361,84.35114,0
390,135.1413,86.47638,0
391,135.0416,88.59779,0
392,134.9373,90.7152,0
393,134.8284,92.82843,0
394,133.1152,92.93729,0
395,131.3978,93.04162,0
396,129.6764,93.14127,0
397,127.9511,93.23607,0
398,126.2223,93.32588,0
399,124.49,93.41056,0
400,122.7545,93.48998,0
401,121.016,93.56403,0
402,119.2746,93.63257,0
403,117.5307,93.69552,0
404,115.7845,93.75277,0
405,114.0361,93.80423,0
406,112.2858,93.84982,0
407,110.5338,93.88948,0
408,108.7804,93.92314,0
409,107.0257,93.95075,0
410,105.2701,93.97227,0
411,103.5138,93.98767,0
412,101.757,93.99692,0
413,137.9985,52.32852,0
414,137.9938,54.65692,0
415,137.9861,56.98507,0
