NODE;X;Y;Z
1;-100.000000000;0.00000000000;0.00000000000
2;-20.0000000000;0.00000000000;0.00000000000
3;-98.0000000000;0.00000000000;0.00000000000
4;-96.0000000000;0.00000000000;0.00000000000
5;-94.0000000000;0.00000000000;0.00000000000
6;-92.0000000000;0.00000000000;0.00000000000
7;-90.0000000000;0.00000000000;0.00000000000
8;-88.0000000000;0.00000000000;0.00000000000
9;-86.0000000000;0.00000000000;0.00000000000
10;-84.0000000000;0.00000000000;0.00000000000
11;-82.0000000000;0.00000000000;0.00000000000
12;-80.0000000000;0.00000000000;0.00000000000
13;-78.0000000000;0.00000000000;0.00000000000
14;-76.0000000000;0.00000000000;0.00000000000
15;-74.0000000000;0.00000000000;0.00000000000
16;-72.0000000000;0.00000000000;0.00000000000
17;-70.0000000000;0.00000000000;0.00000000000
18;-68.0000000000;0.00000000000;0.00000000000
19;-66.0000000000;0.00000000000;0.00000000000
20;-64.0000000000;0.00000000000;0.00000000000
;;;
NODE;X;Y;Z
21;-62.0000000000;0.00000000000;0.00000000000
22;-60.0000000000;0.00000000000;0.00000000000
23;-58.0000000000;0.00000000000;0.00000000000
24;-56.0000000000;0.00000000000;0.00000000000
25;-54.0000000000;0.00000000000;0.00000000000
26;-52.0000000000;0.00000000000;0.00000000000
27;-50.0000000000;0.00000000000;0.00000000000
28;-48.0000000000;0.00000000000;0.00000000000
29;-46.0000000000;0.00000000000;0.00000000000
30;-44.0000000000;0.00000000000;0.00000000000
31;-42.0000000000;0.00000000000;0.00000000000
32;-40.0000000000;0.00000000000;0.00000000000
33;-38.0000000000;0.00000000000;0.00000000000
34;-36.0000000000;0.00000000000;0.00000000000
35;-34.0000000000;0.00000000000;0.00000000000
36;-32.0000000000;0.00000000000;0.00000000000
37;-30.0000000000;0.00000000000;0.00000000000
38;-28.0000000000;0.00000000000;0.00000000000
39;-26.0000000000;0.00000000000;0.00000000000
40;-24.0000000000;0.00000000000;0.00000000000
;;;
NODE;X;Y;Z
41;-22.0000000000;0.00000000000;0.00000000000
42;0.00000000000;20.0000000000;0.00000000000
43;-1.96034280737;19.9036945334;0.00000000000
44;-3.90180644196;19.6157056077;0.00000000000
45;-5.80569354756;19.1388067139;0.00000000000
46;-7.65366865052;18.4775906489;0.00000000000
47;-9.42793474039;17.6384252849;0.00000000000
48;-11.1114046648;16.6293922431;0.00000000000
49;-12.6878656881;15.4602090633;0.00000000000
50;-14.1421356289;14.1421356186;0.00000000000
51;-15.4602090725;12.6878656769;0.00000000000
52;-16.6293922511;11.1114046528;0.00000000000
53;-17.6384252917;9.42793472769;0.00000000000
54;-18.4775906544;7.65366863721;0.00000000000
55;-19.1388067181;5.80569353377;0.00000000000
56;-19.6157056105;3.90180642783;0.00000000000
57;-19.9036945348;1.96034279304;0.00000000000
58;0.00000000000;50.0000000000;0.00000000000
59;0.00000000000;48.1250000000;0.00000000000
60;0.00000000000;46.2500000000;0.00000000000
;;;
NODE;X;Y;Z
61;0.00000000000;44.3750000000;0.00000000000
62;0.00000000000;42.5000000000;0.00000000000
63;0.00000000000;40.6250000000;0.00000000000
64;0.00000000000;38.7500000000;0.00000000000
65;0.00000000000;36.8750000000;0.00000000000
66;0.00000000000;35.0000000000;0.00000000000
67;0.00000000000;33.1250000000;0.00000000000
68;0.00000000000;31.2500000000;0.00000000000
69;0.00000000000;29.3750000000;0.00000000000
70;0.00000000000;27.5000000000;0.00000000000
71;0.00000000000;25.6250000000;0.00000000000
72;0.00000000000;23.7500000000;0.00000000000
73;0.00000000000;21.8750000000;0.00000000000
74;-100.000000000;50.0000000000;0.00000000000
75;-2.00000000000;50.0000000000;0.00000000000
76;-4.00000000000;50.0000000000;0.00000000000
77;-6.00000000000;50.0000000000;0.00000000000
78;-8.00000000000;50.0000000000;0.00000000000
79;-10.0000000000;50.0000000000;0.00000000000
80;-12.0000000000;50.0000000000;0.00000000000
;;;
NODE;X;Y;Z
81;-14.0000000000;50.0000000000;0.00000000000
82;-16.0000000000;50.0000000000;0.00000000000
83;-18.0000000000;50.0000000000;0.00000000000
84;-20.0000000000;50.0000000000;0.00000000000
85;-22.0000000000;50.0000000000;0.00000000000
86;-24.0000000000;50.0000000000;0.00000000000
87;-26.0000000000;50.0000000000;0.00000000000
88;-28.0000000000;50.0000000000;0.00000000000
89;-30.0000000000;50.0000000000;0.00000000000
90;-32.0000000000;50.0000000000;0.00000000000
91;-34.0000000000;50.0000000000;0.00000000000
92;-36.0000000000;50.0000000000;0.00000000000
93;-38.0000000000;50.0000000000;0.00000000000
94;-40.0000000000;50.0000000000;0.00000000000
95;-42.0000000000;50.0000000000;0.00000000000
96;-44.0000000000;50.0000000000;0.00000000000
97;-46.0000000000;50.0000000000;0.00000000000
98;-48.0000000000;50.0000000000;0.00000000000
99;-50.0000000000;50.0000000000;0.00000000000
100;-52.0000000000;50.0000000000;0.00000000000
;;;
NODE;X;Y;Z
101;-54.0000000000;50.0000000000;0.00000000000
102;-56.0000000000;50.0000000000;0.00000000000
103;-58.0000000000;50.0000000000;0.00000000000
104;-60.0000000000;50.0000000000;0.00000000000
105;-62.0000000000;50.0000000000;0.00000000000
106;-64.0000000000;50.0000000000;0.00000000000
107;-66.0000000000;50.0000000000;0.00000000000
108;-68.0000000000;50.0000000000;0.00000000000
109;-70.0000000000;50.0000000000;0.00000000000
110;-72.0000000000;50.0000000000;0.00000000000
111;-74.0000000000;50.0000000000;0.00000000000
112;-76.0000000000;50.0000000000;0.00000000000
113;-78.0000000000;50.0000000000;0.00000000000
114;-80.0000000000;50.0000000000;0.00000000000
115;-82.0000000000;50.0000000000;0.00000000000
116;-84.0000000000;50.0000000000;0.00000000000
117;-86.0000000000;50.0000000000;0.00000000000
118;-88.0000000000;50.0000000000;0.00000000000
119;-90.0000000000;50.0000000000;0.00000000000
120;-92.0000000000;50.0000000000;0.00000000000
;;;
NODE;X;Y;Z
121;-94.0000000000;50.0000000000;0.00000000000
122;-96.0000000000;50.0000000000;0.00000000000
123;-98.0000000000;50.0000000000;0.00000000000
124;-100.000000000;48.0769230769;0.00000000000
125;-100.000000000;46.1538461538;0.00000000000
126;-100.000000000;44.2307692308;0.00000000000
127;-100.000000000;42.3076923077;0.00000000000
128;-100.000000000;40.3846153846;0.00000000000
129;-100.000000000;38.4615384615;0.00000000000
130;-100.000000000;36.5384615385;0.00000000000
131;-100.000000000;34.6153846154;0.00000000000
132;-100.000000000;32.6923076923;0.00000000000
133;-100.000000000;30.7692307692;0.00000000000
134;-100.000000000;28.8461538461;0.00000000000
135;-100.000000000;26.9230769231;0.00000000000
136;-100.000000000;25.0000000000;0.00000000000
137;-100.000000000;23.0769230769;0.00000000000
138;-100.000000000;21.1538461539;0.00000000000
139;-100.000000000;19.2307692308;0.00000000000
140;-100.000000000;17.3076923077;0.00000000000
;;;
NODE;X;Y;Z
141;-100.000000000;15.3846153846;0.00000000000
142;-100.000000000;13.4615384615;0.00000000000
143;-100.000000000;11.5384615385;0.00000000000
144;-100.000000000;9.61538461539;0.00000000000
145;-100.000000000;7.69230769231;0.00000000000
146;-100.000000000;5.76923076923;0.00000000000
147;-100.000000000;3.84615384615;0.00000000000
148;-100.000000000;1.92307692308;0.00000000000
149;-79.5459135433;28.2034557757;0.00000000000
150;-80.5932172974;30.9188191815;0.00000000000
151;-77.4055670916;30.7590814067;0.00000000000
152;-79.1059823377;33.4686661773;0.00000000000
153;-85.4648705391;28.9268350595;0.00000000000
154;-14.5477566812;31.9386648393;0.00000000000
155;-23.2899903693;30.7216859524;0.00000000000
156;-21.7201324101;32.7258619262;0.00000000000
157;-20.5839437577;30.3570730355;0.00000000000
158;-84.8255284935;32.1384226383;0.00000000000
159;-82.5577804951;33.5321719342;0.00000000000
160;-7.64906546534;39.4315828076;0.00000000000
;;;
NODE;X;Y;Z
161;-13.3374471917;36.2299914777;0.00000000000
162;-2.29525305930;23.3357851954;0.00000000000
163;-2.72740728448;27.2845712945;0.00000000000
164;-2.99813427994;31.1910774160;0.00000000000
165;-2.87337333478;35.0188119506;0.00000000000
166;-2.51067422539;38.7566788641;0.00000000000
167;-2.10700232233;42.4491207419;0.00000000000
168;-23.5365175959;2.14976004983;0.00000000000
169;-31.5055508001;2.46757726812;0.00000000000
170;-35.5722943302;2.40564135134;0.00000000000
171;-39.6716242542;2.31107303555;0.00000000000
172;-43.7532121751;2.25587480482;0.00000000000
173;-47.8152238507;2.21263244239;0.00000000000
174;-51.8602557930;2.16655637929;0.00000000000
175;-55.8804338919;2.14366548531;0.00000000000
176;-59.9000308288;2.10722122921;0.00000000000
177;-63.9125710953;2.10633542190;0.00000000000
178;-67.9279030092;2.07178011221;0.00000000000
179;-71.9186183923;2.04010369752;0.00000000000
180;-75.9182189163;2.01023879103;0.00000000000
;;;
NODE;X;Y;Z
181;-79.9208752995;1.97981525138;0.00000000000
182;-83.9321927588;1.96708513590;0.00000000000
183;-87.9434545673;1.97358788414;0.00000000000
184;-91.9733397698;1.94738115628;0.00000000000
185;-95.9929440150;1.92946254573;0.00000000000
186;-20.0412910919;8.16487912480;0.00000000000
187;-18.0554732696;11.9785411429;0.00000000000
188;-15.2248941970;15.3032018098;0.00000000000
189;-11.8765638227;17.9937679044;0.00000000000
190;-8.20735348554;19.9649023338;0.00000000000
191;-97.9754186889;7.69652067426;0.00000000000
192;-97.9678759773;11.5332576184;0.00000000000
193;-97.9660349234;15.3376978563;0.00000000000
194;-97.9862832761;19.1593508721;0.00000000000
195;-98.0145290202;22.9916649547;0.00000000000
196;-97.9904626995;26.8273884257;0.00000000000
197;-97.9864200351;30.6767713760;0.00000000000
