1,140,50,0
2,140,60,0
3,140,70,0
4,140,80,0
5,140,90,0
6,140,100,0
7,146,100,0
8,152,100,0
9,158,100,0
10,164,100,0
11,170,100,0
12,176,100,0
13,182,100,0
14,188,100,0
15,194,100,0
16,200,100,0
17,200,90,0
18,200,80,0
19,200,70,0
20,200,60,0
21,200,50,0
22,194,50,0
23,188,50,0
24,182,50,0
25,176,50,0
26,170,50,0
27,164,50,0
28,158,50,0
29,152,50,0
30,146,50,0
31,146,60,0
32,146,70,0
33,146,80,0
34,146,90,0
35,152,60,0
36,152,70,0
37,152,80,0
38,152,90,0
39,158,60,0
40,158,70,0
41,158,80,0
42,158,90,0
43,164,60,0
44,164,70,0
45,164,80,0
46,164,90,0
47,170,60,0
48,170,70,0
49,170,80,0
50,170,90,0
51,176,60,0
52,176,70,0
53,176,80,0
54,176,90,0
55,182,60,0
56,182,70,0
57,182,80,0
58,182,90,0
59,188,60,0
60,188,70,0
61,188,80,0
62,188,90,0
63,194,60,0
64,194,70,0
65,194,80,0
66,194,90,0
67,120,50,0
68,119.7538,53.12869,0
69,119.0211,56.18034,0
70,117.8201,59.07981,0
71,116.1803,61.75571,0
72,114.1421,64.14214,0
73,111.7557,66.18034,0
74,109.0798,67.82013,0
75,106.1803,69.02113,0
76,103.1287,69.75377,0
77,100,70,0
78,100,76,0
79,100,82,0
80,100,88,0
81,100,94,0
82,100,100,0
83,108,100,0
84,116,100,0
85,124,100,0
86,132,100,0
87,136,50,0
88,132,50,0
89,128,50,0
90,124,50,0
91,123.803,54.50295,0
92,123.2169,58.94427,0
93,122.2561,63.26385,0
94,120.9443,67.40456,0
95,119.3137,71.31371,0
96,115.8046,72.94427,0
97,112.0638,74.2561,0
98,108.1443,75.2169,0
99,104.103,75.80301,0
100,127.8523,55.87721,0
101,127.4127,61.7082,0
102,126.6921,67.44789,0
103,125.7082,73.05342,0
104,124.4853,78.48528,0
105,119.8534,79.7082,0
106,115.0479,80.69208,0
107,110.1082,81.41268,0
108,105.0772,81.85226,0
109,131.9015,57.25148,0
110,131.6085,64.47214,0
111,131.1281,71.63192,0
112,130.4721,78.70228,0
113,129.6569,85.65685,0
114,123.9023,86.47214,0
115,118.0319,87.12805,0
116,112.0721,87.60845,0
117,106.0515,87.90151,0
118,135.9508,58.62574,0
119,135.8042,67.23607,0
120,135.564,75.81596,0
121,135.2361,84.35114,0
122,134.8284,92.82843,0
123,127.9511,93.23607,0
124,121.016,93.56403,0
125,114.0361,93.80423,0
126,107.0257,93.95075,0
